gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas
activerecord,lib/active_record/encryption/configurable.rb,3989ebf3473d,orm/odm,9.3,19,0,67,0.33,0,66.7,3,3,3,1.0
activerecord,lib/active_record/encryption/context.rb,3989ebf3473d,orm/odm,4,7,0,0,0.0,0,0.0,4,3,4,1.0
activerecord,lib/active_record/encryption/contexts.rb,3989ebf3473d,orm/odm,4.3,11,0,17,0.33,0,16.7,6,3,5,0.833
activerecord,lib/active_record/encryption/encryptable_record.rb,3989ebf3473d,orm/odm,6.3,16,0,52,0.67,0,17.4,23,3,23,1.0
activerecord,lib/active_record/encryption/encrypted_attribute_type.rb,3989ebf3473d,orm/odm,4.9,17,0,59,0.33,2,0.0,27,3,27,1.0
activerecord,lib/active_record/encryption/encrypted_fixtures.rb,3989ebf3473d,orm/odm,9,11,0,67,0.0,0,0.0,3,3,3,1.0
activerecord,lib/active_record/encryption/encryptor.rb,3989ebf3473d,orm/odm,5,9,0,58,0.0,0,0.0,19,3,19,1.0
activerecord,lib/active_record/encryption/envelope_encryption_key_provider.rb,3989ebf3473d,orm/odm,4,7,0,57,0.0,0,0.0,7,3,7,1.0
activerecord,lib/active_record/encryption/extended_deterministic_queries.rb,3989ebf3473d,orm/odm,8.6,26,36,55,0.12,0,0.0,11,8,9,0.818
activerecord,lib/active_record/encryption/key.rb,3989ebf3473d,orm/odm,3.7,4,33,0,0.0,0,0.0,3,3,3,1.0
activerecord,lib/active_record/encryption/key_generator.rb,3989ebf3473d,orm/odm,3.2,4,0,0,0.0,0,0.0,6,3,6,1.0
activerecord,lib/active_record/encryption/key_provider.rb,3989ebf3473d,orm/odm,5,7,0,75,0.0,0,0.0,4,3,4,1.0
activerecord,lib/active_record/encryption/message.rb,3989ebf3473d,orm/odm,4.7,6,0,67,0.0,0,0.0,3,3,3,1.0
activerecord,lib/active_record/encryption/message_pack_message_serializer.rb,3989ebf3473d,orm/odm,5.5,9,0,75,0.0,0,0.0,8,3,8,1.0
activerecord,lib/active_record/encryption/message_serializer.rb,3989ebf3473d,orm/odm,6,9,0,80,0.0,0,0.0,10,3,10,1.0
activerecord,lib/active_record/encryption/null_encryptor.rb,3989ebf3473d,orm/odm,3,3,0,0,0.0,0,0.0,4,3,3,0.75
activerecord,lib/active_record/encryption/properties.rb,3989ebf3473d,orm/odm,4.4,5,0,60,0.0,0,0.0,5,3,5,1.0
activerecord,lib/active_record/encryption/read_only_null_encryptor.rb,3989ebf3473d,orm/odm,3,3,0,0,0.0,0,0.0,4,3,4,1.0
activerecord,lib/active_record/encryption/scheme.rb,3989ebf3473d,orm/odm,5.1,22,0,60,0.0,0,0.0,15,3,14,0.933
activerecord,lib/active_record/enum.rb,3989ebf3473d,orm/odm,12.3,66,6,72,0.25,2,50.0,18,4,18,1.0
activerecord,lib/active_record/errors.rb,3989ebf3473d,orm/odm,7.5,35,14,23,0.03,5,0.0,22,60,17,0.773
activerecord,lib/active_record/explain.rb,3989ebf3473d,orm/odm,10,19,20,60,0.0,0,0.0,5,2,5,1.0
activerecord,lib/active_record/explain_registry.rb,3989ebf3473d,orm/odm,4.3,9,20,20,0.0,0,0.0,10,3,10,1.0
activerecord,lib/active_record/filter_attribute_handler.rb,3989ebf3473d,orm/odm,5.3,9,20,40,0.0,0,0.0,10,2,10,1.0
activerecord,lib/active_record/fixture_set/file.rb,3989ebf3473d,orm/odm,6.2,13,10,80,0.33,0,0.0,10,3,9,0.9
activerecord,lib/active_record/fixture_set/model_metadata.rb,3989ebf3473d,orm/odm,3.4,6,0,88,0.0,0,0.0,8,3,8,1.0
activerecord,lib/active_record/fixture_set/render_context.rb,3989ebf3473d,orm/odm,5.7,11,33,0,0.0,0,0.0,3,1,3,1.0
activerecord,lib/active_record/fixture_set/table_row.rb,3989ebf3473d,orm/odm,8.2,37,0,91,0.0,1,0.0,23,6,23,1.0
activerecord,lib/active_record/fixture_set/table_rows.rb,3989ebf3473d,orm/odm,7.2,12,0,75,0.0,0,0.0,4,3,4,1.0
activerecord,lib/active_record/fixtures.rb,3989ebf3473d,orm/odm,7.4,30,53,78,0.17,2,6.2,32,6,32,1.0
activerecord,lib/active_record/future_result.rb,3989ebf3473d,orm/odm,6.7,23,5,48,0.0,1,0.0,21,5,19,0.905
activerecord,lib/active_record/inheritance.rb,3989ebf3473d,orm/odm,8.2,27,0,78,0.33,0,8.7,23,3,23,1.0
activerecord,lib/active_record/insert_all.rb,3989ebf3473d,orm/odm,6.8,29,3,95,0.0,0,0.0,39,3,38,0.974
activerecord,lib/active_record/integration.rb,3989ebf3473d,orm/odm,9.9,18,0,75,0.33,0,37.5,8,3,8,1.0
activerecord,lib/active_record/internal_metadata.rb,3989ebf3473d,orm/odm,7,13,0,78,0.0,0,0.0,18,3,17,0.944
activerecord,lib/active_record/locking/optimistic.rb,3989ebf3473d,orm/odm,6.3,38,5,52,0.2,1,4.8,21,5,20,0.952
activerecord,lib/active_record/log_subscriber.rb,3989ebf3473d,orm/odm,10.4,40,0,64,0.0,1,0.0,11,2,11,1.0
activerecord,lib/active_record/marshalling.rb,3989ebf3473d,orm/odm,14.3,18,33,100,0.0,0,0.0,3,3,3,1.0
activerecord,lib/active_record/message_pack.rb,3989ebf3473d,orm/odm,6.5,11,14,93,0.2,0,0.0,14,5,14,1.0
activerecord,lib/active_record/middleware/database_selector.rb,3989ebf3473d,orm/odm,8.7,13,0,67,0.0,0,0.0,3,3,3,1.0
activerecord,lib/active_record/middleware/database_selector/resolver.rb,3989ebf3473d,orm/odm,4.4,9,8,67,0.0,0,0.0,12,4,12,1.0
activerecord,lib/active_record/middleware/database_selector/resolver/session.rb,3989ebf3473d,orm/odm,2.9,3,43,71,0.0,0,0.0,7,5,6,0.857
activerecord,lib/active_record/middleware/shard_selector.rb,3989ebf3473d,orm/odm,6,9,0,75,0.0,0,0.0,4,3,4,1.0
activerecord,lib/active_record/migration.rb,3989ebf3473d,orm/odm,6.6,54,15,55,0.05,3,6.2,129,19,114,0.884
activerecord,lib/active_record/migration/command_recorder.rb,3989ebf3473d,orm/odm,7.3,17,0,82,0.5,0,32.4,34,4,26,0.765
activerecord,lib/active_record/migration/compatibility.rb,3989ebf3473d,orm/odm,5.2,22,3,66,0.12,10,1.5,65,25,40,0.615
activerecord,lib/active_record/migration/default_strategy.rb,3989ebf3473d,orm/odm,3,3,0,100,0.0,1,33.3,3,3,3,1.0
activerecord,lib/active_record/model_schema.rb,3989ebf3473d,orm/odm,6.0,19,2,85,0.33,0,4.9,41,3,40,0.976
activerecord,lib/active_record/nested_attributes.rb,3989ebf3473d,orm/odm,13.5,62,0,71,0.25,2,42.9,14,4,14,1.0
activerecord,lib/active_record/no_touching.rb,3989ebf3473d,orm/odm,3.4,6,43,29,0.33,0,0.0,7,3,7,1.0
activerecord,lib/active_record/persistence.rb,3989ebf3473d,orm/odm,8.1,33,0,51,0.33,0,27.9,61,3,57,0.934
activerecord,lib/active_record/promise.rb,3989ebf3473d,orm/odm,4.3,10,0,45,0.0,1,0.0,11,3,10,0.909
activerecord,lib/active_record/query_cache.rb,3989ebf3473d,orm/odm,7,13,60,100,0.0,0,0.0,5,4,5,1.0
activerecord,lib/active_record/query_logs.rb,3989ebf3473d,orm/odm,6.5,14,67,56,0.0,0,0.0,18,5,14,0.778
activerecord,lib/active_record/query_logs_formatter.rb,3989ebf3473d,orm/odm,3,3,100,50,0.0,0,0.0,4,4,3,0.75
activerecord,lib/active_record/querying.rb,3989ebf3473d,orm/odm,8.5,25,0,67,0.0,0,0.0,6,2,6,1.0
activerecord,lib/active_record/railties/controller_runtime.rb,3989ebf3473d,orm/odm,9.6,16,0,60,0.25,0,0.0,5,4,5,1.0
activerecord,lib/active_record/readonly_attributes.rb,3989ebf3473d,orm/odm,5.4,7,0,80,0.4,2,0.0,5,5,4,0.8
activerecord,lib/active_record/reflection.rb,3989ebf3473d,orm/odm,6.0,43,3,68,0.07,3,4.1,147,14,124,0.844
activerecord,lib/active_record/relation.rb,3989ebf3473d,orm/odm,7.3,44,2,76,2.5,0,2.0,100,4,99,0.99
activerecord,lib/active_record/relation/batches.rb,3989ebf3473d,orm/odm,18.4,78,0,93,0.0,0,0.0,14,2,13,0.929
activerecord,lib/active_record/relation/batches/batch_enumerator.rb,3989ebf3473d,orm/odm,5.2,9,0,62,0.33,0,0.0,8,3,8,1.0
activerecord,lib/active_record/relation/calculations.rb,3989ebf3473d,orm/odm,12.1,81,0,86,0.0,0,2.7,37,3,35,0.946
activerecord,lib/active_record/relation/delegation.rb,3989ebf3473d,orm/odm,6.7,18,14,79,0.43,1,42.9,14,7,14,1.0
activerecord,lib/active_record/relation/finder_methods.rb,3989ebf3473d,orm/odm,8.8,29,0,44,0.0,0,0.0,43,2,38,0.884
activerecord,lib/active_record/relation/from_clause.rb,3989ebf3473d,orm/odm,3.2,4,20,40,0.0,0,0.0,5,3,5,1.0
activerecord,lib/active_record/relation/merger.rb,3989ebf3473d,orm/odm,11.8,24,0,92,0.0,0,30.8,13,4,13,1.0
activerecord,lib/active_record/relation/predicate_builder.rb,3989ebf3473d,orm/odm,11.5,67,8,85,0.0,0,15.4,13,2,13,1.0
activerecord,lib/active_record/relation/predicate_builder/association_query_value.rb,3989ebf3473d,orm/odm,6.6,17,0,89,0.0,0,22.2,9,3,9,1.0
activerecord,lib/active_record/relation/predicate_builder/polymorphic_array_value.rb,3989ebf3473d,orm/odm,7.3,14,0,83,0.0,0,0.0,6,3,6,1.0
activerecord,lib/active_record/relation/query_attribute.rb,3989ebf3473d,orm/odm,4.9,15,0,50,0.0,2,0.0,10,3,10,1.0
activerecord,lib/active_record/relation/query_methods.rb,3989ebf3473d,orm/odm,8.5,55,0,72,0.5,0,3.8,130,4,119,0.915
activerecord,lib/active_record/relation/spawn_methods.rb,3989ebf3473d,orm/odm,5.7,11,0,100,0.0,0,33.3,6,2,6,1.0
activerecord,lib/active_record/relation/where_clause.rb,3989ebf3473d,orm/odm,7,24,4,84,0.0,0,0.0,25,3,25,1.0
activerecord,lib/active_record/result.rb,3989ebf3473d,orm/odm,6.2,25,4,82,0.33,0,0.0,28,3,27,0.964
activerecord,lib/active_record/runtime_registry.rb,3989ebf3473d,orm/odm,6.7,13,0,50,0.33,0,0.0,6,3,5,0.833
activerecord,lib/active_record/sanitization.rb,3989ebf3473d,orm/odm,10.8,18,0,92,0.33,0,0.0,12,3,12,1.0
activerecord,lib/active_record/schema.rb,3989ebf3473d,orm/odm,7,12,33,67,0.75,2,33.3,3,4,3,1.0
activerecord,lib/active_record/schema_dumper.rb,3989ebf3473d,orm/odm,11.7,72,8,73,0.0,0,0.0,26,2,22,0.846
activerecord,lib/active_record/schema_migration.rb,3989ebf3473d,orm/odm,5.6,9,0,79,0.0,0,0.0,14,3,14,1.0
activerecord,lib/active_record/scoping.rb,3989ebf3473d,orm/odm,3.7,11,5,21,0.75,0,0.0,19,4,15,0.789
activerecord,lib/active_record/scoping/default.rb,3989ebf3473d,orm/odm,7.7,26,0,50,0.2,0,10.0,10,5,10,1.0
activerecord,lib/active_record/scoping/named.rb,3989ebf3473d,orm/odm,12.2,36,0,67,0.25,0,50.0,6,4,6,1.0
activerecord,lib/active_record/signed_id.rb,3989ebf3473d,orm/odm,7.6,22,0,67,0.2,0,0.0,9,5,9,1.0
activerecord,lib/active_record/statement_cache.rb,3989ebf3473d,orm/odm,5.4,12,26,47,0.0,1,0.0,19,8,17,0.895
activerecord,lib/active_record/store.rb,3989ebf3473d,orm/odm,9.3,84,45,95,0.29,1,65.0,20,7,20,1.0
activerecord,lib/active_record/structured_event_subscriber.rb,3989ebf3473d,orm/odm,13.2,36,0,80,0.0,1,0.0,5,2,5,1.0
activerecord,lib/active_record/suppressor.rb,3989ebf3473d,orm/odm,4,7,25,0,0.33,0,0.0,4,3,3,0.75
activerecord,lib/active_record/table_metadata.rb,3989ebf3473d,orm/odm,6.1,23,0,88,0.0,0,0.0,8,2,8,1.0
activerecord,lib/active_record/tasks/abstract_tasks.rb,3989ebf3473d,orm/odm,5,16,9,64,0.0,0,0.0,11,3,11,1.0
activerecord,lib/active_record/tasks/database_tasks.rb,3989ebf3473d,orm/odm,7.8,33,0,60,0.25,1,0.0,67,4,66,0.985
activerecord,lib/active_record/tasks/mysql_database_tasks.rb,3989ebf3473d,orm/odm,8.4,18,0,100,0.0,1,0.0,8,3,8,1.0
activerecord,lib/active_record/tasks/postgresql_database_tasks.rb,3989ebf3473d,orm/odm,9.7,33,0,80,0.0,1,0.0,10,3,10,1.0
activerecord,lib/active_record/tasks/sqlite_database_tasks.rb,3989ebf3473d,orm/odm,7.4,16,0,88,0.0,1,0.0,8,3,8,1.0
activerecord,lib/active_record/test_fixtures.rb,3989ebf3473d,orm/odm,9.1,34,0,68,0.33,0,7.1,28,3,28,1.0
activerecord,lib/active_record/testing/query_assertions.rb,3989ebf3473d,orm/odm,8.7,18,0,57,0.0,0,0.0,7,4,7,1.0
activerecord,lib/active_record/timestamp.rb,3989ebf3473d,orm/odm,4.9,12,0,57,0.33,0,0.0,21,3,20,0.952
activerecord,lib/active_record/token_for.rb,3989ebf3473d,orm/odm,3.4,5,0,91,0.25,0,9.1,11,4,11,1.0
activerecord,lib/active_record/touch_later.rb,3989ebf3473d,orm/odm,8,26,0,43,0.0,0,0.0,7,2,7,1.0
activerecord,lib/active_record/transaction.rb,3989ebf3473d,orm/odm,4.2,7,0,67,0.0,0,0.0,6,2,6,1.0
activerecord,lib/active_record/transactions.rb,3989ebf3473d,orm/odm,7.2,28,0,44,0.33,0,0.0,32,3,26,0.812
activerecord,lib/active_record/type.rb,3989ebf3473d,orm/odm,3,3,100,60,0.0,0,0.0,5,2,5,1.0
activerecord,lib/active_record/type/adapter_specific_registry.rb,3989ebf3473d,orm/odm,4.6,10,0,67,0.0,1,0.0,21,6,21,1.0
activerecord,lib/active_record/type/hash_lookup_type_map.rb,3989ebf3473d,orm/odm,4.6,11,0,78,0.0,0,0.0,9,3,9,1.0
activerecord,lib/active_record/type/internal/timezone.rb,3989ebf3473d,orm/odm,3.2,4,0,50,0.0,0,0.0,4,4,4,1.0
activerecord,lib/active_record/type/json.rb,3989ebf3473d,orm/odm,5,13,0,40,0.33,2,0.0,5,3,4,0.8
activerecord,lib/active_record/type/serialized.rb,3989ebf3473d,orm/odm,5.7,12,0,70,0.33,1,0.0,10,3,9,0.9
activerecord,lib/active_record/type/time.rb,3989ebf3473d,orm/odm,6.3,8,0,33,0.25,1,0.0,3,4,3,1.0
activerecord,lib/active_record/type/type_map.rb,3989ebf3473d,orm/odm,7,13,0,67,0.0,0,0.0,6,3,6,1.0
activerecord,lib/active_record/type_caster/connection.rb,3989ebf3473d,orm/odm,7,13,0,67,0.0,0,0.0,3,3,3,1.0
activerecord,lib/active_record/type_caster/map.rb,3989ebf3473d,orm/odm,3.3,4,0,67,0.0,0,0.0,3,3,3,1.0
activerecord,lib/active_record/validations.rb,3989ebf3473d,orm/odm,4.2,11,0,38,0.33,2,0.0,8,3,8,1.0
activerecord,lib/active_record/validations/associated.rb,3989ebf3473d,orm/odm,4,7,0,75,0.0,1,0.0,4,4,4,1.0
activerecord,lib/active_record/validations/numericality.rb,3989ebf3473d,orm/odm,3.5,5,0,50,0.0,1,0.0,4,4,4,1.0
activerecord,lib/active_record/validations/uniqueness.rb,3989ebf3473d,orm/odm,13.7,33,0,90,0.0,1,20.0,10,4,10,1.0
activerecord,lib/arel.rb,3989ebf3473d,orm/odm,5,9,100,75,0.0,0,0.0,4,1,4,1.0
activerecord,lib/arel/attributes/attribute.rb,3989ebf3473d,orm/odm,3,3,0,100,1.67,1,0.0,4,3,4,1.0
activerecord,lib/arel/collectors/bind.rb,3989ebf3473d,orm/odm,3.4,4,0,40,0.0,0,0.0,5,3,4,0.8
activerecord,lib/arel/collectors/composite.rb,3989ebf3473d,orm/odm,4.5,5,0,83,0.0,0,0.0,6,3,6,1.0
activerecord,lib/arel/collectors/plain_string.rb,3989ebf3473d,orm/odm,3.3,4,0,33,0.0,0,0.0,3,3,3,1.0
activerecord,lib/arel/collectors/sql_string.rb,3989ebf3473d,orm/odm,4.3,5,0,33,0.0,1,0.0,3,3,3,1.0
activerecord,lib/arel/collectors/substitute_binds.rb,3989ebf3473d,orm/odm,3.6,4,0,80,0.0,0,40.0,5,3,5,1.0
activerecord,lib/arel/crud.rb,3989ebf3473d,orm/odm,8.5,14,0,75,0.0,0,0.0,4,2,4,1.0
activerecord,lib/arel/delete_manager.rb,3989ebf3473d,orm/odm,5,10,0,80,0.5,1,0.0,5,2,5,1.0
activerecord,lib/arel/factory_methods.rb,3989ebf3473d,orm/odm,3,3,0,18,0.0,0,0.0,11,2,7,0.636
activerecord,lib/arel/insert_manager.rb,3989ebf3473d,orm/odm,4.5,18,0,62,0.0,1,0.0,8,2,6,0.75
activerecord,lib/arel/nodes/binary.rb,3989ebf3473d,orm/odm,3.7,7,0,29,0.64,3,0.0,14,14,7,0.5
activerecord,lib/arel/nodes/bind_param.rb,3989ebf3473d,orm/odm,3.9,7,0,71,0.0,1,0.0,7,3,7,1.0
activerecord,lib/arel/nodes/bound_sql_literal.rb,3989ebf3473d,orm/odm,10,33,0,60,0.0,2,0.0,5,3,5,1.0
activerecord,lib/arel/nodes/case.rb,3989ebf3473d,orm/odm,4.6,6,0,57,0.0,3,0.0,7,5,7,1.0
activerecord,lib/arel/nodes/casted.rb,3989ebf3473d,orm/odm,4.8,13,12,62,0.0,3,0.0,8,4,7,0.875
activerecord,lib/arel/nodes/comment.rb,3989ebf3473d,orm/odm,3.8,4,0,50,0.0,1,0.0,4,3,4,1.0
activerecord,lib/arel/nodes/cte.rb,3989ebf3473d,orm/odm,3.8,6,0,20,0.0,3,0.0,5,3,5,1.0
activerecord,lib/arel/nodes/delete_statement.rb,3989ebf3473d,orm/odm,8,12,0,50,0.0,1,0.0,4,3,4,1.0
activerecord,lib/arel/nodes/extract.rb,3989ebf3473d,orm/odm,3.7,4,0,67,0.0,3,0.0,3,3,3,1.0
activerecord,lib/arel/nodes/fragments.rb,3989ebf3473d,orm/odm,4,5,0,40,0.0,1,0.0,5,3,5,1.0
activerecord,lib/arel/nodes/function.rb,3989ebf3473d,orm/odm,4.3,5,0,33,0.67,2,0.0,3,3,3,1.0
activerecord,lib/arel/nodes/homogeneous_in.rb,3989ebf3473d,orm/odm,4.2,10,0,73,0.0,1,0.0,11,3,11,1.0
activerecord,lib/arel/nodes/insert_statement.rb,3989ebf3473d,orm/odm,5.8,7,0,50,0.0,1,0.0,4,3,4,1.0
activerecord,lib/arel/nodes/named_function.rb,3989ebf3473d,orm/odm,3.3,4,0,67,0.0,3,0.0,3,3,3,1.0
activerecord,lib/arel/nodes/nary.rb,3989ebf3473d,orm/odm,3.3,4,0,67,0.0,2,0.0,6,3,6,1.0
activerecord,lib/arel/nodes/node.rb,3989ebf3473d,orm/odm,3,6,0,14,0.33,0,0.0,7,3,6,0.857
activerecord,lib/arel/nodes/select_core.rb,3989ebf3473d,orm/odm,7.8,14,0,67,0.0,1,0.0,6,3,6,1.0
activerecord,lib/arel/nodes/select_statement.rb,3989ebf3473d,orm/odm,6.5,9,0,50,0.0,2,0.0,4,3,4,1.0
activerecord,lib/arel/nodes/sql_literal.rb,3989ebf3473d,orm/odm,3.5,5,0,25,1.33,1,0.0,4,3,4,1.0
activerecord,lib/arel/nodes/table_alias.rb,3989ebf3473d,orm/odm,3,3,0,83,0.0,3,0.0,6,3,6,1.0
activerecord,lib/arel/nodes/unary.rb,3989ebf3473d,orm/odm,3.7,4,0,67,0.0,2,0.0,3,3,3,1.0
activerecord,lib/arel/nodes/unqualified_column.rb,3989ebf3473d,orm/odm,3,3,0,100,0.0,3,0.0,3,3,3,1.0
activerecord,lib/arel/nodes/update_statement.rb,3989ebf3473d,orm/odm,8.5,13,0,50,0.0,1,0.0,4,3,4,1.0
activerecord,lib/arel/nodes/window.rb,3989ebf3473d,orm/odm,4.3,7,0,42,0.0,3,0.0,19,9,13,0.684
activerecord,lib/arel/predications.rb,3989ebf3473d,orm/odm,4.4,27,0,21,0.0,0,4.3,47,2,21,0.447
activerecord,lib/arel/select_manager.rb,3989ebf3473d,orm/odm,6.1,17,0,92,0.5,1,5.3,38,2,36,0.947
activerecord,lib/arel/table.rb,3989ebf3473d,orm/odm,4.5,15,0,83,1.0,0,0.0,18,2,18,1.0
activerecord,lib/arel/tree_manager.rb,3989ebf3473d,orm/odm,4.4,7,0,100,0.33,0,0.0,10,3,10,1.0
activerecord,lib/arel/update_manager.rb,3989ebf3473d,orm/odm,6.5,14,0,83,0.5,1,0.0,6,2,6,1.0
activerecord,lib/arel/visitors/dot.rb,3989ebf3473d,orm/odm,5.3,14,0,26,0.0,1,2.4,42,5,21,0.5
activerecord,lib/arel/visitors/mysql.rb,3989ebf3473d,orm/odm,5.6,16,0,79,0.0,2,0.0,14,3,12,0.857
activerecord,lib/arel/visitors/postgresql.rb,3989ebf3473d,orm/odm,7.1,27,0,94,0.0,2,0.0,17,3,11,0.647
activerecord,lib/arel/visitors/sqlite.rb,3989ebf3473d,orm/odm,11.4,27,0,88,0.0,2,0.0,8,3,7,0.875
activerecord,lib/arel/visitors/to_sql.rb,3989ebf3473d,orm/odm,7.2,53,0,87,0.0,1,0.0,119,4,86,0.723
activerecord,lib/arel/visitors/visitor.rb,3989ebf3473d,orm/odm,6,16,20,40,0.0,0,40.0,5,3,5,1.0
activerecord,lib/rails/generators/active_record/migration.rb,3989ebf3473d,orm/odm,5.3,10,0,50,0.5,0,0.0,6,4,5,0.833
activerecord,lib/rails/generators/active_record/migration/migration_generator.rb,3989ebf3473d,orm/odm,6.6,18,0,71,0.0,1,0.0,7,3,7,1.0
activerecord,lib/rails/generators/active_record/model/model_generator.rb,3989ebf3473d,orm/odm,4.1,9,0,92,0.0,1,0.0,12,3,10,0.833
activerecord-import,benchmarks/lib/base.rb,8ac907c9bbc5,orm/odm extensions,11.1,41,0,86,0.0,0,28.6,7,1,7,1.0
activerecord-import,benchmarks/lib/cli_parser.rb,8ac907c9bbc5,orm/odm extensions,17.8,68,100,60,0.0,0,0.0,5,1,5,1.0
activerecord-import,benchmarks/lib/float.rb,8ac907c9bbc5,orm/odm extensions,3,3,0,0,0.0,0,0.0,3,1,3,1.0
activerecord-import,lib/activerecord-import/adapters/abstract_adapter.rb,8ac907c9bbc5,orm/odm extensions,8.6,17,0,71,0.0,0,0.0,7,2,7,1.0
activerecord-import,lib/activerecord-import/adapters/active_record_proxy_adapter.rb,8ac907c9bbc5,orm/odm extensions,3,3,0,0,0.0,0,0.0,4,1,3,0.75
activerecord-import,lib/activerecord-import/adapters/mysql_adapter.rb,8ac907c9bbc5,orm/odm extensions,13.1,52,0,100,2.0,0,0.0,9,1,9,1.0
activerecord-import,lib/activerecord-import/adapters/postgresql_adapter.rb,8ac907c9bbc5,orm/odm extensions,12.5,41,0,81,2.0,0,0.0,16,1,16,1.0
activerecord-import,lib/activerecord-import/adapters/sqlite3_adapter.rb,8ac907c9bbc5,orm/odm extensions,9.6,35,0,87,2.0,0,0.0,15,1,14,0.933
activerecord-import,lib/activerecord-import/base.rb,8ac907c9bbc5,orm/odm extensions,9.3,14,100,33,0.0,0,0.0,3,1,3,1.0
activerecord-import,lib/activerecord-import/import.rb,8ac907c9bbc5,orm/odm extensions,30,202,64,82,0.09,1,114.3,28,11,27,0.964
activerecord-import,lib/activerecord-import/value_sets_parser.rb,8ac907c9bbc5,orm/odm extensions,6.9,28,25,62,0.0,1,0.0,8,4,7,0.875
activesupport,lib/active_support.rb,3989ebf3473d,core extensions,4.3,7,100,0,1.0,0,0.0,7,1,7,1.0
activesupport,lib/active_support/actionable_error.rb,3989ebf3473d,core extensions,5.3,8,67,67,0.25,1,0.0,3,4,3,1.0
activesupport,lib/active_support/array_inquirer.rb,3989ebf3473d,core extensions,6.3,9,0,100,0.0,1,0.0,3,2,3,1.0
activesupport,lib/active_support/backtrace_cleaner.rb,3989ebf3473d,core extensions,6.3,15,0,55,0.0,0,0.0,20,2,17,0.85
activesupport,lib/active_support/broadcast_logger.rb,3989ebf3473d,core extensions,4.8,19,0,70,0.5,0,15.0,20,2,16,0.8
activesupport,lib/active_support/cache.rb,3989ebf3473d,core extensions,9.3,37,8,69,0.0,0,1.6,61,5,51,0.836
activesupport,lib/active_support/cache/coder.rb,3989ebf3473d,core extensions,7.4,27,0,79,0.0,1,0.0,14,5,14,1.0
activesupport,lib/active_support/cache/entry.rb,3989ebf3473d,core extensions,6,23,7,73,0.0,0,0.0,15,3,14,0.933
activesupport,lib/active_support/cache/file_store.rb,3989ebf3473d,core extensions,8.3,25,5,70,0.0,1,0.0,20,3,20,1.0
activesupport,lib/active_support/cache/mem_cache_store.rb,3989ebf3473d,core extensions,8.3,22,11,78,0.33,1,5.6,18,3,18,1.0
activesupport,lib/active_support/cache/memory_store.rb,3989ebf3473d,core extensions,8.0,19,5,86,0.5,1,0.0,21,4,20,0.952
activesupport,lib/active_support/cache/null_store.rb,3989ebf3473d,core extensions,2.5,3,8,8,0.33,1,0.0,12,3,7,0.583
activesupport,lib/active_support/cache/redis_cache_store.rb,3989ebf3473d,core extensions,9.4,26,14,79,0.33,1,3.6,28,3,28,1.0
activesupport,lib/active_support/cache/serializer_with_fallback.rb,3989ebf3473d,core extensions,5,20,6,56,1.14,0,0.0,18,7,15,0.833
activesupport,lib/active_support/cache/strategy/local_cache.rb,3989ebf3473d,core extensions,6.5,33,0,61,0.17,0,0.0,28,6,25,0.893
activesupport,lib/active_support/cache/strategy/local_cache_middleware.rb,3989ebf3473d,core extensions,7.3,13,0,33,0.0,0,0.0,3,5,3,1.0
activesupport,lib/active_support/callbacks.rb,3989ebf3473d,core extensions,6.8,48,3,72,0.15,0,17.7,79,20,65,0.823
